date,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,tourist_arrivals,usd_lkr_rate,arrivals_lag1,arrivals_lag7,arrivals_rolling7,month,day_of_week
2023-09-27,25.95,26.27,27.76,25.45,2889,323.12,3269.0,2645.0,3313.1428571428573,9,2
2023-09-28,20.09,26.32,28.05,25.25,4110,323.44,2889.0,3188.0,3348.0,9,3
2023-09-29,37.97,26.67,28.38,25.37,5201,322.95,4110.0,3791.0,3479.714285714286,9,4
2023-09-30,9.03,26.29,28.21,24.85,3972,322.95,5201.0,3727.0,3681.1428571428573,9,5
2023-10-01,23.15,26.21,28.18,24.88,3497,322.95,3972.0,2957.0,3716.1428571428573,10,6
2023-10-02,24.98,26.16,27.61,24.98,3711,323.76,3497.0,3615.0,3793.285714285714,10,0
2023-10-03,16.72,26.42,27.83,25.4,3151,323.95,3711.0,3269.0,3807.0,10,1
2023-10-04,27.71,25.92,27.22,24.78,2675,323.65,3151.0,2889.0,3790.1428571428573,10,2
2023-10-05,14.6,26.18,27.42,25.25,3376,323.35,2675.0,4110.0,3759.5714285714284,10,3
2023-10-06,34.15,26.44,27.99,25.43,3695,323.08,3376.0,5201.0,3654.714285714286,10,4
2023-10-07,11.21,26.53,28.24,25.38,2968,323.08,3695.0,3972.0,3439.5714285714284,10,5
2023-10-08,13.31,26.76,28.74,25.18,3199,323.08,2968.0,3497.0,3296.1428571428573,10,6
2023-10-09,10.24,26.77,28.81,25.28,3451,323.18,3199.0,3711.0,3253.5714285714284,10,0
2023-10-10,20.93,26.52,28.15,25.2,3030,323.16,3451.0,3151.0,3216.4285714285716,10,1
2023-10-11,15.02,26.4,28.24,24.79,2209,323.55,3030.0,2675.0,3199.1428571428573,10,2
2023-10-12,7.83,25.73,27.56,24.09,3305,323.45,2209.0,3376.0,3132.5714285714284,10,3
2023-10-13,11.72,26.41,28.55,24.5,4286,323.95,3305.0,3695.0,3122.4285714285716,10,4
2023-10-14,23.96,26.13,28.17,24.9,3954,323.95,4286.0,2968.0,3206.8571428571427,10,5
2023-10-15,16.78,25.93,27.69,24.46,3888,323.95,3954.0,3199.0,3347.714285714286,10,6
2023-10-16,9.79,26.28,28.25,24.59,4079,323.83,3888.0,3451.0,3446.1428571428573,10,0
2023-10-17,18.95,26.21,28.05,24.65,3095,323.83,4079.0,3030.0,3535.8571428571427,10,1
2023-10-18,19.74,25.54,26.88,24.41,2812,324.32,3095.0,2209.0,3545.1428571428573,10,2
2023-10-19,18.22,25.27,26.84,23.94,3936,324.7,2812.0,3305.0,3631.285714285714,10,3
2023-10-20,16.67,26.07,28.47,24.1,5101,325.02,3936.0,4286.0,3721.4285714285716,10,4
2023-10-21,9.79,25.66,26.92,24.45,4433,325.02,5101.0,3954.0,3837.8571428571427,10,5
2023-10-22,19.8,26.18,28.03,24.78,3912,325.02,4433.0,3888.0,3906.285714285714,10,6
2023-10-23,35.25,25.43,26.57,24.37,3787,325.45,3912.0,4079.0,3909.714285714286,10,0
2023-10-24,5.12,26.77,29.19,24.67,3340,326.22,3787.0,3095.0,3868.0,10,1
2023-10-25,5.92,26.82,28.78,25.15,3036,326.49,3340.0,2812.0,3903.0,10,2
2023-10-26,1.88,27.42,30.19,24.81,3823,326.38,3036.0,3936.0,3935.0,10,3
2023-10-27,4.71,27.3,30.05,25.12,4257,326.51,3823.0,5101.0,3918.8571428571427,10,4
2023-10-28,28.75,26.3,27.93,25.16,3391,326.51,4257.0,4433.0,3798.285714285714,10,5
2023-10-29,23.52,25.77,27.58,24.74,3026,326.51,3391.0,3912.0,3649.4285714285716,10,6
2023-10-30,23.87,26.0,28.16,24.37,3207,326.71,3026.0,3787.0,3522.8571428571427,10,0
2023-10-31,43.08,26.82,29.9,24.73,3569,327.02,3207.0,3340.0,3440.0,10,1
2023-11-01,13.53,26.76,29.53,24.31,4564,327.44,3569.0,3036.0,3472.714285714286,11,2
2023-11-02,15.92,26.34,28.59,24.85,4292,327.62,4564.0,3823.0,3691.0,11,3
2023-11-03,29.61,25.68,26.71,24.99,4465,327.85,4292.0,4257.0,3758.0,11,4
2023-11-04,25.44,26.18,28.12,24.64,4408,327.85,4465.0,3391.0,3787.714285714286,11,5
2023-11-05,17.98,26.38,28.22,25.07,4473,327.85,4408.0,3026.0,3933.0,11,6
2023-11-06,22.73,26.72,29.12,24.74,4300,327.37,4473.0,3207.0,4139.714285714285,11,0
2023-11-07,15.46,27.23,30.03,24.46,3892,327.2,4300.0,3569.0,4295.857142857143,11,1
2023-11-08,20.07,26.74,29.53,25.21,4163,327.79,3892.0,4564.0,4342.0,11,2
2023-11-09,29.62,25.78,27.09,24.53,6496,327.56,4163.0,4292.0,4284.714285714285,11,3
2023-11-10,21.85,26.78,29.07,24.44,4361,326.93,6496.0,4465.0,4599.571428571428,11,4
2023-11-11,11.59,26.98,28.67,25.65,5086,326.93,4361.0,4408.0,4584.714285714285,11,5
2023-11-12,39.94,27.29,29.64,25.46,4995,326.93,5086.0,4473.0,4681.571428571428,11,6
2023-11-13,10.99,26.35,28.06,24.61,7520,326.7,4995.0,4300.0,4756.142857142857,11,0
2023-11-14,6.77,26.18,27.08,25.39,6390,326.98,7520.0,3892.0,5216.142857142857,11,1
2023-11-15,6.9,26.49,28.31,25.31,5259,327.95,6390.0,4163.0,5573.0,11,2
2023-11-16,1.83,26.69,28.09,25.67,5304,328.1,5259.0,6496.0,5729.571428571428,11,3
2023-11-17,9.87,26.92,28.48,25.81,5129,327.64,5304.0,4361.0,5559.285714285715,11,4
2023-11-18,28.01,26.95,28.52,25.79,5748,327.64,5129.0,5086.0,5669.0,11,5
2023-11-19,23.49,27.0,29.47,25.33,5484,327.64,5748.0,4995.0,5763.571428571428,11,6
2023-11-20,13.01,27.17,29.64,25.2,7065,327.76,5484.0,7520.0,5833.428571428572,11,0
2023-11-21,12.33,27.37,29.48,25.69,4578,328.02,7065.0,6390.0,5768.428571428572,11,1
2023-11-22,38.34,25.97,27.07,24.55,4939,328.21,4578.0,5259.0,5509.571428571428,11,2
2023-11-23,9.14,26.65,29.99,24.45,4687,328.13,4939.0,5304.0,5463.857142857143,11,3
2023-11-24,11.72,27.21,30.05,24.57,5064,328.3,4687.0,5129.0,5375.714285714285,11,4
2023-11-25,6.17,27.29,30.06,24.47,5128,328.3,5064.0,5748.0,5366.428571428572,11,5
2023-11-26,1.25,27.22,30.67,23.86,4941,328.3,5128.0,5484.0,5277.857142857143,11,6
2023-11-27,15.29,27.28,30.36,24.5,4972,328.45,4941.0,7065.0,5200.285714285715,11,0
2023-11-28,14.95,27.19,29.82,25.18,3795,328.8,4972.0,4578.0,4901.285714285715,11,1
2023-11-29,22.46,26.18,28.15,24.54,5316,328.83,3795.0,4939.0,4789.428571428572,11,2
2023-11-30,8.08,25.71,27.39,24.36,4682,328.86,5316.0,4687.0,4843.285714285715,11,3
2023-12-01,6.75,25.82,27.0,24.59,4972,328.93,4682.0,5064.0,4842.571428571428,12,4
2023-12-02,8.26,26.23,27.07,25.64,5521,328.93,4972.0,5128.0,4829.428571428572,12,5
2023-12-03,18.42,26.84,28.07,25.78,5048,328.93,5521.0,4941.0,4885.571428571428,12,6
2023-12-04,13.72,26.49,27.29,26.01,5235,329.31,5048.0,4972.0,4900.857142857143,12,0
2023-12-05,14.03,27.07,28.62,25.86,5851,329.29,5235.0,3795.0,4938.428571428572,12,1
2023-12-06,6.4,26.75,28.39,25.07,5311,328.38,5851.0,5316.0,5232.142857142857,12,2
2023-12-07,5.7,26.76,29.16,24.67,6108,327.96,5311.0,4682.0,5231.428571428572,12,3
2023-12-08,23.15,26.6,28.37,25.53,5132,327.48,6108.0,4972.0,5435.142857142857,12,4
2023-12-09,21.96,26.72,29.17,24.9,5520,327.48,5132.0,5521.0,5458.0,12,5
2023-12-10,11.08,27.23,29.99,24.73,8696,327.48,5520.0,5048.0,5457.857142857143,12,6
2023-12-11,9.9,27.11,29.58,24.95,5494,328.22,8696.0,5235.0,5979.0,12,0
2023-12-12,39.13,26.49,28.74,24.96,4648,328.21,5494.0,5851.0,6016.0,12,1
2023-12-13,2.59,26.14,28.63,23.94,6054,327.78,4648.0,5311.0,5844.142857142857,12,2
2023-12-14,11.88,26.4,28.49,24.78,7329,326.95,6054.0,6108.0,5950.285714285715,12,3
2023-12-15,31.22,25.96,27.79,24.84,6504,326.3,7329.0,5132.0,6124.714285714285,12,4
2023-12-16,12.76,26.54,28.55,24.88,6695,326.3,6504.0,5520.0,6320.714285714285,12,5
2023-12-17,8.44,26.97,29.73,24.89,7132,326.3,6695.0,8696.0,6488.571428571428,12,6
2023-12-18,21.09,26.74,28.83,25.02,6703,326.6,7132.0,5494.0,6265.142857142857,12,0
2023-12-19,6.91,26.63,29.6,24.0,5809,326.62,6703.0,4648.0,6437.857142857143,12,1
2023-12-20,5.38,26.76,29.36,24.5,6899,326.8,5809.0,6054.0,6603.714285714285,12,2
2023-12-21,4.72,27.08,29.97,24.34,7386,326.55,6899.0,7329.0,6724.428571428572,12,3
2023-12-22,1.43,26.41,29.06,24.64,8437,325.63,7386.0,6504.0,6732.571428571428,12,4
2023-12-23,0.09,26.08,29.45,23.29,9864,325.63,8437.0,6695.0,7008.714285714285,12,5
2023-12-24,0.75,26.53,30.2,23.33,8423,325.63,9864.0,7132.0,7461.428571428572,12,6
2023-12-25,1.06,26.21,29.56,23.65,9141,325.63,8423.0,6703.0,7645.857142857143,12,0
2023-12-26,3.5,26.13,29.84,23.2,7962,325.33,9141.0,5809.0,7994.142857142857,12,1
2023-12-27,9.45,26.89,30.35,24.4,9336,325.55,7962.0,6899.0,8301.714285714286,12,2
2023-12-28,13.93,26.85,29.37,25.51,8395,324.78,9336.0,7386.0,8649.857142857143,12,3
2023-12-29,9.8,26.53,29.3,25.03,7478,325.33,8395.0,8437.0,8794.0,12,4
2023-12-30,9.98,26.61,29.54,24.71,7409,325.33,7478.0,9864.0,8657.0,12,5
2023-12-31,14.96,26.63,30.03,24.1,5860,325.33,7409.0,8423.0,8306.285714285714,12,6
2024-01-01,24.76,25.92,27.83,24.47,5912,324.54,5860.0,9141.0,7940.142857142857,1,0
2024-01-02,6.37,26.6,29.04,24.46,6204,322.12,5912.0,7962.0,7478.857142857143,1,1
2024-01-03,1.25,26.57,29.45,24.12,7251,321.91,6204.0,9336.0,7227.714285714285,1,2
2024-01-04,2.25,27.0,29.6,24.34,6253,321.98,7251.0,8395.0,6929.857142857143,1,3
2024-01-05,5.41,27.24,30.22,24.61,6833,322.14,6253.0,7478.0,6623.857142857143,1,4
2024-01-06,8.43,26.05,28.27,24.2,6834,322.14,6833.0,7409.0,6531.714285714285,1,5
2024-01-07,31.3,26.59,29.71,23.57,6016,322.14,6834.0,5860.0,6449.571428571428,1,6
2024-01-08,18.7,26.38,28.58,24.72,6521,322.83,6016.0,5912.0,6471.857142857143,1,0
2024-01-09,11.97,25.65,27.7,24.05,6019,322.83,6521.0,6204.0,6558.857142857143,1,1
2024-01-10,20.8,25.97,28.17,24.34,7027,323.12,6019.0,7251.0,6532.428571428572,1,2
2024-01-11,2.73,26.2,29.28,24.15,6537,323.09,7027.0,6253.0,6500.428571428572,1,3
2024-01-12,0.14,25.76,29.38,23.07,6982,322.78,6537.0,6833.0,6541.0,1,4
2024-01-13,0.02,25.2,28.88,22.49,7771,322.78,6982.0,6834.0,6562.285714285715,1,5
2024-01-14,0.01,25.0,28.68,22.06,6661,322.78,7771.0,6016.0,6696.142857142857,1,6
2024-01-15,0.0,24.31,27.73,21.36,8541,322.82,6661.0,6521.0,6788.285714285715,1,0
2024-01-16,0.02,24.84,28.46,20.56,6262,323.2,8541.0,6019.0,7076.857142857143,1,1
2024-01-17,0.08,26.16,29.59,22.51,7318,322.17,6262.0,7027.0,7111.571428571428,1,2
2024-01-18,6.93,26.35,29.44,23.53,6504,319.85,7318.0,6537.0,7153.142857142857,1,3
2024-01-19,7.25,26.67,29.44,24.33,6505,319.4,6504.0,6982.0,7148.428571428572,1,4
2024-01-20,8.33,26.5,29.32,24.26,7336,319.4,6505.0,7771.0,7080.285714285715,1,5
2024-01-21,1.27,26.6,30.2,23.34,6875,319.4,7336.0,6661.0,7018.142857142857,1,6
2024-01-22,0.01,26.65,30.32,23.84,7009,319.47,6875.0,8541.0,7048.714285714285,1,0
2024-01-23,0.0,25.42,29.27,22.31,5682,318.84,7009.0,6262.0,6829.857142857143,1,1
2024-01-24,0.0,24.64,28.98,20.89,7218,318.05,5682.0,7318.0,6747.0,1,2
2024-01-25,0.0,24.61,29.28,20.52,7032,318.59,7218.0,6504.0,6732.714285714285,1,3
2024-01-26,0.0,24.92,29.37,20.68,7466,317.75,7032.0,6505.0,6808.142857142857,1,4
2024-01-27,0.13,25.39,29.58,21.53,6880,317.75,7466.0,7336.0,6945.428571428572,1,5
2024-01-28,0.56,25.86,29.54,23.13,6125,317.75,6880.0,6875.0,6880.285714285715,1,6
2024-01-29,0.92,26.1,29.74,23.52,6815,317.64,6125.0,7009.0,6773.142857142857,1,0
2024-01-30,5.53,26.41,29.81,23.66,5298,317.48,6815.0,5682.0,6745.428571428572,1,1
2024-01-31,13.21,26.53,29.62,24.01,6566,316.62,5298.0,7218.0,6690.571428571428,1,2
2024-02-01,2.03,26.6,28.55,25.08,6862,315.37,6566.0,7032.0,6597.428571428572,2,3
2024-02-02,5.19,27.05,30.13,24.34,6765,313.36,6862.0,7466.0,6573.142857142857,2,4
2024-02-03,0.27,27.05,30.53,24.24,7785,313.36,6765.0,6880.0,6473.0,2,5
2024-02-04,5.54,26.63,30.42,23.26,7081,313.36,7785.0,6125.0,6602.285714285715,2,6
2024-02-05,1.89,26.86,30.65,24.24,8282,311.56,7081.0,6815.0,6738.857142857143,2,0
2024-02-06,0.01,25.62,29.86,22.26,7007,312.02,8282.0,5298.0,6948.428571428572,2,1
2024-02-07,0.0,25.02,29.75,20.93,8579,312.02,7007.0,6566.0,7192.571428571428,2,2
2024-02-08,0.0,25.04,29.81,21.04,7761,311.85,8579.0,6862.0,7480.142857142857,2,3
2024-02-09,0.0,25.32,29.99,21.49,7716,313.45,7761.0,6765.0,7608.571428571428,2,4
2024-02-10,0.01,25.65,30.08,22.37,8515,313.45,7716.0,7785.0,7744.428571428572,2,5
2024-02-11,0.0,25.42,29.65,21.88,7858,313.45,8515.0,7081.0,7848.714285714285,2,6
2024-02-12,0.19,26.38,30.59,23.06,7398,311.62,7858.0,8282.0,7959.714285714285,2,0
2024-02-13,0.68,26.74,30.61,23.64,6846,314.22,7398.0,7007.0,7833.428571428572,2,1
2024-02-14,0.79,26.75,30.65,24.06,9443,314.11,6846.0,8579.0,7810.428571428572,2,2
2024-02-15,0.21,26.57,30.57,23.45,7432,313.73,9443.0,7761.0,7933.857142857143,2,3
2024-02-16,1.09,26.2,29.86,23.6,7460,313.23,7432.0,7716.0,7886.857142857143,2,4
2024-02-17,0.26,26.83,30.83,23.91,8083,313.23,7460.0,8515.0,7850.285714285715,2,5
2024-02-18,0.03,26.51,30.77,23.1,7862,313.23,8083.0,7858.0,7788.571428571428,2,6
2024-02-19,0.18,26.94,30.96,23.61,7587,313.24,7862.0,7398.0,7789.142857142857,2,0
2024-02-20,0.2,27.59,31.63,23.72,6553,310.95,7587.0,6846.0,7816.142857142857,2,1
2024-02-21,0.42,27.56,31.1,25.09,7289,310.68,6553.0,9443.0,7774.285714285715,2,2
2024-02-22,0.34,27.0,29.02,25.55,6866,310.3,7289.0,7432.0,7466.571428571428,2,3
2024-02-23,2.46,27.76,30.8,25.23,7230,310.48,6866.0,7460.0,7385.714285714285,2,4
2024-02-24,3.71,27.75,30.29,25.43,10014,310.48,7230.0,8083.0,7352.857142857143,2,5
2024-02-25,0.38,27.09,31.01,23.17,6744,310.48,10014.0,7862.0,7628.714285714285,2,6
2024-02-26,0.65,27.81,31.78,24.45,7253,309.83,6744.0,7587.0,7469.0,2,0
2024-02-27,0.77,27.73,31.68,24.92,6213,309.61,7253.0,6553.0,7421.285714285715,2,1
2024-02-28,0.16,27.11,31.46,24.13,6958,309.48,6213.0,7289.0,7372.714285714285,2,2
2024-02-29,0.14,27.39,31.39,23.74,6908,310.92,6958.0,6866.0,7325.428571428572,2,3
2024-03-01,0.21,27.28,31.38,24.43,6878,310.07,6908.0,7230.0,7331.428571428572,3,4
2024-03-02,0.06,26.72,30.12,23.12,8085,310.07,6878.0,10014.0,7281.142857142857,3,5
2024-03-03,0.37,27.31,30.8,23.76,6704,310.07,8085.0,6744.0,7005.571428571428,3,6
2024-03-04,0.16,27.24,30.55,24.74,7124,307.34,6704.0,7253.0,6999.857142857143,3,0
2024-03-05,0.15,27.36,31.36,23.23,5832,306.95,7124.0,6213.0,6981.428571428572,3,1
2024-03-06,0.95,27.33,29.99,25.07,6254,307.21,5832.0,6958.0,6927.0,3,2
2024-03-07,0.25,27.94,31.21,25.39,6344,306.6,6254.0,6908.0,6826.428571428572,3,3
2024-03-08,1.54,27.45,30.29,24.74,6721,306.42,6344.0,6878.0,6745.857142857143,3,4
2024-03-09,0.6,27.74,31.87,23.43,6780,306.42,6721.0,8085.0,6723.428571428572,3,5
2024-03-10,0.04,27.39,31.8,23.77,6393,306.42,6780.0,6704.0,6537.0,3,6
2024-03-11,0.0,27.23,31.67,22.73,6348,306.4,6393.0,7124.0,6492.571428571428,3,0
2024-03-12,0.04,27.8,31.74,23.77,5680,305.88,6348.0,5832.0,6381.714285714285,3,1
2024-03-13,0.27,27.77,30.59,25.09,6141,305.67,5680.0,6254.0,6360.0,3,2
2024-03-14,0.19,27.84,30.96,25.26,5920,305.19,6141.0,6344.0,6343.857142857143,3,3
2024-03-15,0.31,27.84,31.48,25.04,6145,305.36,5920.0,6721.0,6283.285714285715,3,4
2024-03-16,0.95,27.34,29.99,25.48,7068,305.36,6145.0,6780.0,6201.0,3,5
2024-03-17,0.57,27.73,31.84,23.6,6866,305.36,7068.0,6393.0,6242.142857142857,3,6
2024-03-18,0.0,27.55,31.72,22.97,7873,304.84,6866.0,6348.0,6309.714285714285,3,0
2024-03-19,0.06,27.87,32.12,23.54,5697,303.87,7873.0,5680.0,6527.571428571428,3,1
2024-03-20,0.52,28.42,32.12,25.16,6831,304.07,5697.0,6141.0,6530.0,3,2
2024-03-21,5.2,28.15,32.13,25.2,7492,303.28,6831.0,5920.0,6628.571428571428,3,3
2024-03-22,20.55,28.33,31.52,26.35,7268,303.84,7492.0,6145.0,6853.142857142857,3,4
2024-03-23,2.84,28.98,32.54,25.84,8534,303.84,7268.0,7068.0,7013.571428571428,3,5
2024-03-24,7.91,28.18,30.71,26.01,8073,303.84,8534.0,6866.0,7223.0,3,6
2024-03-25,0.23,28.46,32.58,25.0,6782,303.0,8073.0,7873.0,7395.428571428572,3,0
2024-03-26,0.95,28.33,32.2,24.17,5834,302.28,6782.0,5697.0,7239.571428571428,3,1
2024-03-27,9.72,27.87,29.66,26.07,6205,301.21,5834.0,6831.0,7259.142857142857,3,2
2024-03-28,0.84,29.08,33.53,25.16,7621,301.14,6205.0,7492.0,7169.714285714285,3,3
2024-03-29,2.46,28.5,31.62,26.44,6150,300.96,7621.0,7268.0,7188.142857142857,3,4
2024-03-30,0.41,28.6,32.24,25.56,8129,300.96,6150.0,8534.0,7028.428571428572,3,5
2024-03-31,1.08,28.54,31.4,26.03,5409,300.96,8129.0,8073.0,6970.571428571428,3,6
2024-04-01,5.16,28.43,31.12,26.03,5363,300.57,5409.0,6782.0,6590.0,4,0
2024-04-02,7.98,28.82,32.11,26.32,4761,300.76,5363.0,5834.0,6387.285714285715,4,1
2024-04-03,4.94,28.82,32.08,26.46,5551,300.66,4761.0,6205.0,6234.0,4,2
2024-04-04,7.41,29.08,32.53,26.4,5618,299.98,5551.0,7621.0,6140.571428571428,4,3
2024-04-05,4.62,28.3,30.43,26.6,6174,299.94,5618.0,6150.0,5854.428571428572,4,4
2024-04-06,0.98,29.18,32.45,26.97,7157,299.94,6174.0,8129.0,5857.857142857143,4,5
2024-04-07,2.79,28.66,31.43,27.08,5173,299.94,7157.0,5409.0,5719.0,4,6
2024-04-08,1.58,29.18,32.57,26.38,5347,299.67,5173.0,5363.0,5685.285714285715,4,0
2024-04-09,0.45,29.65,34.02,26.0,5394,299.57,5347.0,4761.0,5683.0,4,1
2024-04-10,0.92,29.32,33.84,25.04,5281,299.07,5394.0,5551.0,5773.428571428572,4,2
2024-04-11,6.71,29.19,32.59,26.79,6582,299.51,5281.0,5618.0,5734.857142857143,4,3
2024-04-12,23.79,27.92,30.92,26.22,5200,300.05,6582.0,6174.0,5872.571428571428,4,4
2024-04-13,4.51,28.46,31.71,25.13,5256,300.05,5200.0,7157.0,5733.428571428572,4,5
2024-04-14,7.28,29.1,32.97,25.83,3411,300.05,5256.0,5173.0,5461.857142857143,4,6
2024-04-15,5.37,28.77,32.34,26.32,6263,300.06,3411.0,5347.0,5210.142857142857,4,0
2024-04-16,3.99,28.65,32.13,26.02,4563,300.35,6263.0,5394.0,5341.0,4,1
2024-04-17,1.83,28.7,31.65,26.36,3658,301.07,4563.0,5281.0,5222.285714285715,4,2
2024-04-18,0.89,28.81,31.91,26.71,3230,301.18,3658.0,6582.0,4990.428571428572,4,3
2024-04-19,0.64,28.71,30.72,27.0,4418,301.6,3230.0,5200.0,4511.571428571428,4,4
2024-04-20,6.29,29.02,31.35,27.38,4987,301.6,4418.0,5256.0,4399.857142857143,4,5
2024-04-21,8.12,29.15,32.02,27.26,4279,301.6,4987.0,3411.0,4361.428571428572,4,6
2024-04-22,5.74,28.65,30.76,27.29,4495,301.76,4279.0,6263.0,4485.428571428572,4,0
2024-04-23,6.95,28.9,31.37,26.92,3977,301.39,4495.0,4563.0,4232.857142857143,4,1
2024-04-24,5.3,28.67,30.89,26.93,4166,299.91,3977.0,3658.0,4149.142857142857,4,2
2024-04-25,1.42,28.79,31.42,27.0,4390,298.25,4166.0,3230.0,4221.714285714285,4,3
2024-04-26,0.7,28.73,31.62,26.0,4899,295.86,4390.0,4418.0,4387.428571428572,4,4
2024-04-27,9.83,29.2,32.66,26.75,5372,295.86,4899.0,4987.0,4456.142857142857,4,5
2024-04-28,5.16,29.05,32.07,26.92,4091,295.86,5372.0,4279.0,4511.142857142857,4,6
2024-04-29,7.85,28.86,30.85,27.32,5757,295.78,4091.0,4495.0,4484.285714285715,4,0
2024-04-30,15.33,28.23,30.07,26.85,4054,296.52,5757.0,3977.0,4664.571428571428,4,1
2024-05-01,2.86,28.75,31.49,26.44,5119,296.51,4054.0,4166.0,4675.571428571428,5,2
2024-05-02,0.51,29.2,31.61,27.39,4348,296.69,5119.0,4390.0,4811.714285714285,5,3
2024-05-03,0.66,29.43,31.73,27.56,4090,296.47,4348.0,4899.0,4805.714285714285,5,4
2024-05-04,0.46,29.24,31.46,27.57,4105,296.47,4090.0,5372.0,4690.142857142857,5,5
2024-05-05,3.24,29.02,31.02,27.28,4382,296.47,4105.0,4091.0,4509.142857142857,5,6
2024-05-06,4.93,29.22,31.16,27.76,3646,296.15,4382.0,5757.0,4550.714285714285,5,0
2024-05-07,6.57,28.92,30.6,27.75,2836,297.44,3646.0,4054.0,4249.142857142857,5,1
2024-05-08,5.11,29.06,31.25,27.69,3106,299.28,2836.0,5119.0,4075.1428571428573,5,2
2024-05-09,11.45,27.99,29.53,26.73,3583,299.44,3106.0,4348.0,3787.5714285714284,5,3
2024-05-10,8.49,27.72,29.65,26.28,3980,298.81,3583.0,4090.0,3678.285714285714,5,4
2024-05-11,5.81,28.66,31.71,26.53,3648,298.81,3980.0,4105.0,3662.5714285714284,5,5
2024-05-12,11.95,27.68,29.8,26.38,3199,298.81,3648.0,4382.0,3597.285714285714,5,6
2024-05-13,23.82,28.41,31.35,26.01,3125,298.01,3199.0,3646.0,3428.285714285714,5,0
2024-05-14,15.37,28.03,29.56,26.71,3072,298.66,3125.0,2836.0,3353.8571428571427,5,1
2024-05-15,14.19,27.94,29.6,26.76,5781,300.02,3072.0,3106.0,3387.5714285714284,5,2
2024-05-16,16.31,27.67,29.29,26.58,3699,301.72,5781.0,3583.0,3769.714285714286,5,3
2024-05-17,4.66,27.86,29.71,26.45,4005,300.8,3699.0,3980.0,3786.285714285714,5,4
2024-05-18,36.89,27.64,29.1,26.44,3997,300.8,4005.0,3648.0,3789.8571428571427,5,5
2024-05-19,27.78,27.81,28.96,26.9,3191,300.8,3997.0,3199.0,3839.714285714286,5,6
2024-05-20,12.28,27.78,29.36,26.79,3434,300.65,3191.0,3125.0,3838.5714285714284,5,0
2024-05-21,3.76,28.55,30.62,26.65,3085,300.64,3434.0,3072.0,3882.714285714286,5,1
2024-05-22,10.91,27.99,28.91,27.4,2750,300.49,3085.0,5781.0,3884.5714285714284,5,2
2024-05-23,12.02,27.9,29.19,27.19,3554,300.71,2750.0,3699.0,3451.5714285714284,5,3
2024-05-24,14.68,27.72,28.94,27.05,4180,300.9,3554.0,4005.0,3430.8571428571427,5,4
2024-05-25,14.4,27.85,28.89,27.17,3842,300.9,4180.0,3997.0,3455.8571428571427,5,5
2024-05-26,15.29,28.08,29.57,27.2,3133,300.9,3842.0,3191.0,3433.714285714286,5,6
2024-05-27,10.71,27.59,29.33,26.6,3140,301.02,3133.0,3434.0,3425.4285714285716,5,0
2024-05-28,5.46,27.6,29.39,26.34,2639,301.9,3140.0,3085.0,3383.4285714285716,5,1
2024-05-29,10.96,27.51,28.68,26.84,2739,301.61,2639.0,2750.0,3319.714285714286,5,2
2024-05-30,5.69,27.52,28.98,26.59,3257,302.02,2739.0,3554.0,3318.1428571428573,5,3
2024-05-31,5.13,27.46,28.8,26.4,3463,302.08,3257.0,4180.0,3275.714285714286,5,4
2024-06-01,10.4,27.68,29.21,26.73,3374,302.08,3463.0,3842.0,3173.285714285714,6,5
2024-06-02,40.2,26.9,28.34,25.73,3312,302.08,3374.0,3133.0,3106.4285714285716,6,6
2024-06-03,7.87,26.74,28.23,25.52,3199,302.41,3312.0,3140.0,3132.0,6,0
2024-06-04,4.58,27.26,29.05,26.1,3035,301.95,3199.0,2639.0,3140.4285714285716,6,1
2024-06-05,0.99,27.28,29.22,26.02,2746,302.53,3035.0,2739.0,3197.0,6,2
2024-06-06,1.92,27.39,29.21,25.96,3376,302.73,2746.0,3257.0,3198.0,6,3
2024-06-07,4.91,27.13,28.52,26.2,3713,302.66,3376.0,3463.0,3215.0,6,4
2024-06-08,3.46,27.43,29.27,26.21,3495,302.66,3713.0,3374.0,3250.714285714286,6,5
2024-06-09,8.95,27.24,28.56,26.49,3035,302.66,3495.0,3312.0,3268.0,6,6
2024-06-10,3.68,27.37,28.78,26.45,3132,303.08,3035.0,3199.0,3228.4285714285716,6,0
2024-06-11,1.01,27.45,28.96,26.4,2895,303.68,3132.0,3035.0,3218.8571428571427,6,1
2024-06-12,1.44,27.33,28.94,26.3,3224,303.64,2895.0,2746.0,3198.8571428571427,6,2
2024-06-13,0.85,27.32,28.89,25.9,4691,303.32,3224.0,3376.0,3267.1428571428573,6,3
2024-06-14,1.15,27.64,29.54,26.18,5602,304.44,4691.0,3713.0,3455.0,6,4
2024-06-15,3.12,27.43,28.84,26.58,5824,304.44,5602.0,3495.0,3724.8571428571427,6,5
2024-06-16,1.58,27.45,28.97,26.42,4180,304.44,5824.0,3035.0,4057.5714285714284,6,6
2024-06-17,0.54,27.64,29.6,25.93,3779,304.18,4180.0,3132.0,4221.142857142857,6,0
2024-06-18,3.09,27.42,28.99,26.36,3910,304.0,3779.0,2895.0,4313.571428571428,6,1
2024-06-19,4.57,27.2,28.55,26.34,3303,304.39,3910.0,3224.0,4458.571428571428,6,2
2024-06-20,7.5,27.09,28.57,26.12,3893,304.71,3303.0,4691.0,4469.857142857143,6,3
